ESTU_GENERO;ESTU_AREARESIDE;ESTU_VALORMATRICULAUNIVERSIDAD;ESTU_PAGOMATRICULABECA;ESTU_PAGOMATRICULACREDITO;ESTU_PAGOMATRICULAPADRES;ESTU_PAGOMATRICULAPROPIO;ESTU_COMOCAPACITOEXAMENSB11;FAMI_EDUCACIONPADRE;FAMI_EDUCACIONMADRE;FAMI_VIVIENDA;FAMI_TIENEINTERNET;FAMI_TIENECOMPUTADOR;FAMI_TRABAJOLABORPADRE;FAMI_TRABAJOLABORMADRE;ESTU_HORASSEMANATRABAJA;ESTU_PRGM_ACADEMICO;MOD_RAZONA_CUANTITAT_PUNT;MOD_LECTURA_CRITICA_PUNT;MOD_COMPETEN_CIUDADA_PUNT;MOD_INGLES_PUNT;MOD_COMUNI_ESCRITA_PUNT;PUNT_GLOBAL
M;Cabecera Municipal;Menos de 500 mil;Si;No;Si;No;Repasa por cuenta propia;Educacion profesional completa;Primaria completa;1;Si;Si;Ninguno;Trabaja en el hogar, no trabaja o estudia;0;INGENIERIA AGROFORESTAL;3;3;3;2;2;155
F;Cabecera Municipal;Menos de 500 mil;No;No;Si;No;Repasa por cuenta propia;Educacion profesional completa;Secundaria (Bachillerato) completa;1;Si;Si;Trabaja como profesional (por ejemplo medico, abogado, ingeniero);Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Menos de 10 horas;INGENIERIA AGROFORESTAL;3;2;3;2;3;154
F;Cabecera Municipal;Menos de 500 mil;No;No;Si;No;Toma un curso de preparacion;Secundaria (Bachillerato) completa;Educacion profesional completa;1;No;Si;Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Trabaja como profesional (por ejemplo medico, abogado, ingeniero);Entre 21 y 30 horas;INGENIERIA AGROFORESTAL;2;3;2;2;3;126
F;Cabecera Municipal;Menos de 500 mil;No;No;Si;No;Toma un curso de preparacion;Primaria completa;Secundaria (Bachillerato) incompleta;1;Si;Si;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;Entre 21 y 30 horas;INGENIERIA AGROFORESTAL;2;3;2;2;3;144
F;Cabecera Municipal; No paga matricula;No;No;No;No;Toma un curso de preparacion;Ninguno;Ninguno;1;No;Si;Es vendedor o trabaja en atencion al publico;Trabaja en el hogar, no trabaja o estudia;Entre 21 y 30 horas;INGENIERIA AGROFORESTAL;2;2;2;3;2;136
F;Cabecera Municipal;Menos de 500 mil;No;No;Si;No;Toma un curso de preparacion;Primaria incompleta;Primaria incompleta;1;No;No;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;0;INGENIERIA AGROFORESTAL;2;3;2;3;2;142
F;Area Rural;Menos de 500 mil;No;No;Si;No;Repasa por cuenta propia;;;;;;;;;INGENIERIA AGROFORESTAL;2;2;2;2;1;91
M;Cabecera Municipal;Menos de 500 mil;Si;No;Si;No;Repasa por cuenta propia;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;1;No;No;Trabaja por cuenta propia (por ejemplo plomero, electricista);Trabaja en el hogar, no trabaja o estudia;Entre 11 y 20 horas;INGENIERIA AGROFORESTAL;3;2;3;3;2;158
M;Cabecera Municipal;Menos de 500 mil;No;No;Si;No;Toma un curso de preparacion;Postgrado;Primaria completa;1;Si;Si;Trabaja como profesional (por ejemplo medico, abogado, ingeniero);Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;0;INGENIERIA AGROFORESTAL;3;3;3;2;3;176
F;Cabecera Municipal;Menos de 500 mil;No;No;Si;No;Repasa por cuenta propia;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;1;No;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);Trabaja en el hogar, no trabaja o estudia;Menos de 10 horas;INGENIERIA AGROFORESTAL;2;2;2;2;3;137
F;Cabecera Municipal;Menos de 500 mil;Si;No;Si;No;Repasa por cuenta propia;Secundaria (Bachillerato) incompleta;Primaria completa;1;No;No;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;0;INGENIERIA AGROFORESTAL;2;2;2;2;2;130
F;Area Rural;Menos de 500 mil;No;No;Si;No;Repasa por cuenta propia;Primaria incompleta;Primaria incompleta;1;No;No;Es agricultor, pesquero o jornalero;Es agricultor, pesquero o jornalero;0;INGENIERIA AGROFORESTAL;2;2;2;2;3;136
F;Cabecera Municipal;Menos de 500 mil;No;No;Si;No;Toma un curso de preparacion;Tecnica o tecnologica completa;Secundaria (Bachillerato) completa;2;Si;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja en el hogar, no trabaja o estudia;Menos de 10 horas;INGENIERIA AGROFORESTAL;2;2;2;2;2;121
F;Cabecera Municipal;Menos de 500 mil;No;No;Si;No;Toma un curso de preparacion;Educacion profesional completa;Primaria incompleta;1;No;No;Trabaja como profesional (por ejemplo medico, abogado, ingeniero);Trabaja en el hogar, no trabaja o estudia;Entre 11 y 20 horas;INGENIERIA AGROFORESTAL;2;2;2;3;2;131
M;Cabecera Municipal;Menos de 500 mil;No;No;Si;No;Repasa por cuenta propia;Tecnica o tecnologica completa;Secundaria (Bachillerato) completa;1;Si;Si;Pensionado;Trabaja en el hogar, no trabaja o estudia;Entre 11 y 20 horas;INGENIERIA AGROFORESTAL;2;2;2;2;2;131
F;Cabecera Municipal;Menos de 500 mil;Si;No;No;No;Repasa por cuenta propia;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) completa;1;Si;Si;Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Trabaja en el hogar, no trabaja o estudia;0;INGENIERIA AGROFORESTAL;2;2;1;2;2;119
M;Cabecera Municipal;Menos de 500 mil;No;No;Si;Si;Repasa por cuenta propia;Ninguno;Secundaria (Bachillerato) completa;1;No;Si;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Es agricultor, pesquero o jornalero;Entre 11 y 20 horas;INGENIERIA AGROFORESTAL;2;2;2;2;2;113
F;;;;;;;;;;;;;;;;INGENIERIA AGROFORESTAL;3;3;3;3;2;167
F;Cabecera Municipal;Menos de 500 mil;No;No;Si;No;Repasa por cuenta propia;Tecnica o tecnologica incompleta;Tecnica o tecnologica incompleta;1;No;No;Trabaja como personal de limpieza, mantenimiento, seguridad o construccion;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);0;INGENIERIA AGROFORESTAL;3;3;2;2;2;143
F;Area Rural;Menos de 500 mil;No;No;Si;No;Repasa por cuenta propia;Tecnica o tecnologica completa;Tecnica o tecnologica completa;1;No;Si;Es agricultor, pesquero o jornalero;No aplica;Entre 21 y 30 horas;INGENIERIA AGROFORESTAL;2;2;2;2;3;149
F;Cabecera Municipal;Menos de 500 mil;Si;Si;Si;Si;Repasa por cuenta propia;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) completa;1;No;Si;Es agricultor, pesquero o jornalero;Trabaja como profesional (por ejemplo medico, abogado, ingeniero);Entre 21 y 30 horas;INGENIERIA AGROFORESTAL;2;2;2;2;2;109
F;Cabecera Municipal;Menos de 500 mil;No;No;No;Si;Toma un curso de preparacion;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;1;No;No;Ninguno;Trabaja en el hogar, no trabaja o estudia;Entre 11 y 20 horas;INGENIERIA AGROFORESTAL;3;2;3;2;3;156
F;Cabecera Municipal;Menos de 500 mil;Si;No;No;No;Repasa por cuenta propia;Primaria incompleta;Primaria incompleta;1;Si;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja por cuenta propia (por ejemplo plomero, electricista);Menos de 10 horas;INGENIERIA AGROFORESTAL;3;3;2;2;2;150
M;Cabecera Municipal;Menos de 500 mil;No;No;No;Si;Repasa por cuenta propia;Primaria incompleta;Primaria incompleta;2;Si;Si;Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Entre 11 y 20 horas;INGENIERIA AGROFORESTAL;3;3;3;2;2;155
F;Cabecera Municipal;Menos de 500 mil;No;No;Si;No;No realiza ninguna prueba de preparacion;Educacion profesional incompleta;Educacion profesional completa;1;Si;Si;Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Trabaja en el hogar, no trabaja o estudia;Entre 21 y 30 horas;INGENIERIA AGROFORESTAL;3;3;3;3;3;184
F;Cabecera Municipal;Menos de 500 mil;No;Si;Si;No;No realiza ninguna prueba de preparacion;Primaria completa;Primaria incompleta;1;No;Si;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;Entre 11 y 20 horas;INGENIERIA AGROFORESTAL;2;3;2;3;3;151
F;Cabecera Municipal;Menos de 500 mil;No;No;Si;No;Repasa por cuenta propia;Primaria incompleta;Primaria incompleta;;No;No;Es agricultor, pesquero o jornalero;Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Entre 11 y 20 horas;INGENIERIA AGROFORESTAL;3;3;3;2;2;149
M;Cabecera Municipal;Menos de 500 mil;No;Si;No;No;Repasa por cuenta propia;Primaria incompleta;Primaria incompleta;1;No;Si;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;0;INGENIERIA AGROFORESTAL;2;2;3;2;3;140
M;Cabecera Municipal;Menos de 500 mil;No;No;Si;No;Repasa por cuenta propia;Ninguno;Secundaria (Bachillerato) incompleta;1;No;Si;Pensionado;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Menos de 10 horas;INGENIERIA AGROFORESTAL;2;2;1;3;2;124
M;Cabecera Municipal;Menos de 500 mil;No;No;Si;No;Repasa por cuenta propia;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;1;No;No;Es agricultor, pesquero o jornalero;Es agricultor, pesquero o jornalero;Mas de 30 horas;INGENIERIA AGROFORESTAL;2;3;3;2;2;157
F;Cabecera Municipal;Menos de 500 mil;No;No;Si;No;Repasa por cuenta propia;Primaria incompleta;Primaria incompleta;1;Si;Si;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;Menos de 10 horas;INGENIERIA AGROFORESTAL;3;3;2;2;1;116
M;Cabecera Municipal;Menos de 500 mil;No;No;Si;Si;Toma un curso de preparacion;Primaria incompleta;Primaria incompleta;1;No;No;Es agricultor, pesquero o jornalero;Es agricultor, pesquero o jornalero;0;INGENIERIA AGROFORESTAL;2;2;2;2;2;137
F;Cabecera Municipal;Menos de 500 mil;No;No;Si;No;Repasa por cuenta propia;Primaria incompleta;Secundaria (Bachillerato) completa;1;No;Si;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;0;INGENIERIA AGROFORESTAL;3;3;2;2;2;146
M;Cabecera Municipal;Menos de 500 mil;No;No;Si;No;Repasa por cuenta propia;Primaria completa;Tecnica o tecnologica completa;1;Si;Si;Es agricultor, pesquero o jornalero;No sabe;0;INGENIERIA AGROFORESTAL;2;3;2;3;2;141
F;Cabecera Municipal;Menos de 500 mil;No;Si;Si;No;No realiza ninguna prueba de preparacion;Primaria incompleta;Primaria incompleta;1;No;Si;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;0;INGENIERIA AGROFORESTAL;3;2;3;3;2;157
F;Cabecera Municipal;Menos de 500 mil;Si;No;Si;Si;Toma un curso de preparacion;Secundaria (Bachillerato) completa;Tecnica o tecnologica incompleta;1;No;Si;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Es vendedor o trabaja en atencion al publico;0;INGENIERIA AGROFORESTAL;2;2;2;2;2;129
F;Cabecera Municipal;Menos de 500 mil;No;No;Si;No;Repasa por cuenta propia;Secundaria (Bachillerato) incompleta;Tecnica o tecnologica incompleta;1;No;Si;Ninguno;Trabaja en el hogar, no trabaja o estudia;Mas de 30 horas;INGENIERIA AGROFORESTAL;2;2;2;2;2;126
M;Cabecera Municipal;Menos de 500 mil;No;No;Si;No;Repasa por cuenta propia;Educacion profesional completa;Educacion profesional completa;1;Si;Si;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Entre 21 y 30 horas;INGENIERIA AGROFORESTAL;2;2;2;2;2;115
F;Cabecera Municipal;Menos de 500 mil;Si;No;No;No;Repasa por cuenta propia;;;;;;;;;INGENIERIA AGROFORESTAL;2;2;2;2;3;140
F;Cabecera Municipal;Menos de 500 mil;No;No;Si;No;Repasa por cuenta propia;Primaria incompleta;Primaria incompleta;1;No;No;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;Menos de 10 horas;INGENIERIA AGROFORESTAL;2;2;3;2;3;147
F;Cabecera Municipal;Menos de 500 mil;No;No;Si;Si;Toma un curso de preparacion;Primaria incompleta;Primaria incompleta;1;No;No;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;Menos de 10 horas;INGENIERIA AGROFORESTAL;3;2;2;2;2;147
F;Cabecera Municipal;Menos de 500 mil;Si;No;No;No;No realiza ninguna prueba de preparacion;Primaria incompleta;Primaria incompleta;1;No;Si;Es agricultor, pesquero o jornalero;Es agricultor, pesquero o jornalero;Mas de 30 horas;INGENIERIA AGROFORESTAL;3;2;2;2;2;140
F;Area Rural;Menos de 500 mil;No;No;Si;Si;Toma un curso de preparacion;Ninguno;Secundaria (Bachillerato) completa;1;No;Si;Ninguno;Trabaja por cuenta propia (por ejemplo plomero, electricista);Mas de 30 horas;INGENIERIA AGROFORESTAL;2;2;2;2;3;131
F;Cabecera Municipal;Menos de 500 mil;No;No;Si;No;Repasa por cuenta propia;Primaria incompleta;Secundaria (Bachillerato) incompleta;1;No;Si;Trabaja en el hogar, no trabaja o estudia;Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;0;INGENIERIA AGROFORESTAL;2;2;2;2;2;128
F;Cabecera Municipal;Menos de 500 mil;No;No;Si;No;Repasa por cuenta propia;Primaria incompleta;Primaria incompleta;1;No;No;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;Entre 11 y 20 horas;INGENIERIA AGROFORESTAL;3;2;2;2;2;126
F;Cabecera Municipal;Menos de 500 mil;No;No;Si;No;Repasa por cuenta propia;Primaria incompleta;Secundaria (Bachillerato) completa;2;No;Si;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;0;INGENIERIA AGROFORESTAL;2;3;2;2;2;150
M;Area Rural;Menos de 500 mil;No;No;Si;No;Toma un curso de preparacion;Primaria incompleta;Secundaria (Bachillerato) completa;1;No;No;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;Entre 11 y 20 horas;INGENIERIA AGROFORESTAL;2;2;2;2;2;131
F;Cabecera Municipal;Menos de 500 mil;No;No;Si;No;Repasa por cuenta propia;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;2;Si;Si;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;Menos de 10 horas;INGENIERIA AGROFORESTAL;2;2;3;2;3;154
F;;;;;;;;;;;;;;;;INGENIERIA AGROFORESTAL;2;2;2;2;2;114
M;Cabecera Municipal;Entre 500 mil y menos de 1 millon;No;No;Si;Si;Repasa por cuenta propia;Postgrado;Educacion profesional completa;3;Si;Si;Trabaja como profesional (por ejemplo medico, abogado, ingeniero);Trabaja como profesional (por ejemplo medico, abogado, ingeniero);Entre 11 y 20 horas;INGENIERIA AGROFORESTAL;3;2;2;3;3;172
F;Cabecera Municipal;Menos de 500 mil;Si;No;Si;No;Toma un curso de preparacion;Primaria completa;Tecnica o tecnologica completa;1;Si;Si;Es agricultor, pesquero o jornalero;No aplica;Entre 11 y 20 horas;INGENIERIA AGROFORESTAL;3;3;3;3;2;161
M;Cabecera Municipal;Menos de 500 mil;No;Si;Si;Si;Repasa por cuenta propia;Ninguno;Primaria incompleta;5;Si;Si;Es due駉 de un negocio grande, tiene un cargo de nivel directivo o gerencial;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Mas de 30 horas;INGENIERIA AGROFORESTAL;2;3;2;2;2;132
F;Cabecera Municipal;Menos de 500 mil;Si;No;Si;No;Toma un curso de preparacion;Primaria completa;Secundaria (Bachillerato) completa;1;Si;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja en el hogar, no trabaja o estudia;Entre 21 y 30 horas;INGENIERIA AGROFORESTAL;3;3;2;2;3;155
F;Cabecera Municipal;Menos de 500 mil;Si;No;Si;Si;Repasa por cuenta propia;Primaria completa;Secundaria (Bachillerato) incompleta;1;No;No;Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Menos de 10 horas;INGENIERIA AGROFORESTAL;2;2;2;2;2;118
F;Cabecera Municipal;Menos de 500 mil;Si;No;No;No;Repasa por cuenta propia;Primaria completa;Primaria completa;1;Si;Si;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;0;INGENIERIA AGROFORESTAL;3;3;3;2;2;161
F;Cabecera Municipal;Menos de 500 mil;Si;No;No;No;No realiza ninguna prueba de preparacion;;;;;;;;;INGENIERIA AGROFORESTAL;2;3;3;2;2;150
F;Area Rural;Menos de 500 mil;No;No;Si;No;Repasa por cuenta propia;Primaria incompleta;Primaria incompleta;1;No;Si;Es operario de maquinas o conduce vehiculos (taxita, chofer);Trabaja en el hogar, no trabaja o estudia;0;INGENIERIA AGROFORESTAL;2;3;2;2;2;143
F;Cabecera Municipal;Menos de 500 mil;No;No;Si;No;No realiza ninguna prueba de preparacion;Primaria incompleta;Secundaria (Bachillerato) incompleta;2;Si;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja por cuenta propia (por ejemplo plomero, electricista);Menos de 10 horas;INGENIERIA AGROFORESTAL;2;2;3;3;2;151
M;Cabecera Municipal;Menos de 500 mil;Si;No;No;Si;Toma un curso de preparacion;Primaria completa;Secundaria (Bachillerato) incompleta;1;No;No;Es agricultor, pesquero o jornalero;Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Entre 21 y 30 horas;INGENIERIA AGROFORESTAL;2;2;2;2;3;118
F;Cabecera Municipal;Menos de 500 mil;Si;No;Si;No;Toma un curso de preparacion;Ninguno;Primaria incompleta;1;Si;Si;Ninguno;Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Mas de 30 horas;INGENIERIA AGROFORESTAL;3;3;2;3;3;160
M;Cabecera Municipal;Menos de 500 mil;No;No;Si;No;Repasa por cuenta propia;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;1;No;No;Trabaja en el hogar, no trabaja o estudia;Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Entre 11 y 20 horas;INGENIERIA AGROFORESTAL;2;2;2;2;2;123
F;Cabecera Municipal;Menos de 500 mil;No;No;Si;No;Repasa por cuenta propia;Ninguno;Tecnica o tecnologica incompleta;1;Si;Si;Es operario de maquinas o conduce vehiculos (taxita, chofer);Trabaja como personal de limpieza, mantenimiento, seguridad o construcci贸n;0;INGENIERIA AGROFORESTAL;2;2;2;2;3;114
M;Area Rural;Menos de 500 mil;Si;Si;Si;Si;Repasa por cuenta propia;Primaria incompleta;Primaria incompleta;1;No;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja en el hogar, no trabaja o estudia;Entre 11 y 20 horas;INGENIERIA AGROFORESTAL;3;2;3;3;3;161
F;Cabecera Municipal;Menos de 500 mil;No;No;Si;No;Toma un curso de preparacion;Secundaria (Bachillerato) incompleta;Primaria completa;2;Si;Si;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Pensionado;Mas de 30 horas;INGENIERIA AGROFORESTAL;3;3;3;3;2;167
M;Cabecera Municipal;Menos de 500 mil;No;No;No;Si;Repasa por cuenta propia;Secundaria (Bachillerato) completa;Educacion profesional incompleta;1;Si;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja en el hogar, no trabaja o estudia;Entre 11 y 20 horas;INGENIERIA AGROFORESTAL;3;2;2;2;1;109
F;Cabecera Municipal;Menos de 500 mil;No;No;Si;No;Repasa por cuenta propia;Postgrado;Educacion profesional completa;1;Si;Si;Ninguno;Trabaja como profesional (por ejemplo medico, abogado, ingeniero);Entre 11 y 20 horas;INGENIERIA AGROFORESTAL;2;2;2;2;2;115
F;Cabecera Municipal;Menos de 500 mil;Si;No;Si;No;Toma un curso de preparacion;Primaria incompleta;Primaria incompleta;1;Si;Si;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;Menos de 10 horas;INGENIERIA AGROFORESTAL;2;3;3;2;2;152
F;Cabecera Municipal;Menos de 500 mil;No;No;Si;No;Toma un curso de preparacion;;;;;;;;;INGENIERIA AGROFORESTAL;3;3;2;2;2;141
M;Cabecera Municipal;Menos de 500 mil;No;No;Si;No;Repasa por cuenta propia;Postgrado;Secundaria (Bachillerato) completa;1;Si;Si;Trabaja como profesional (por ejemplo medico, abogado, ingeniero);Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);0;INGENIERIA AGROFORESTAL;3;3;3;2;2;157
F;Area Rural;Menos de 500 mil;No;Si;No;No;Repasa por cuenta propia;Primaria incompleta;Primaria incompleta;1;No;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja en el hogar, no trabaja o estudia;Mas de 30 horas;INGENIERIA AGROFORESTAL;3;2;2;2;2;136
M;Cabecera Municipal;Menos de 500 mil;No;No;Si;No;No realiza ninguna prueba de preparacion;Primaria incompleta;Secundaria (Bachillerato) incompleta;2;No;Si;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;Entre 21 y 30 horas;INGENIERIA AGROFORESTAL;3;3;3;3;3;163
F;Cabecera Municipal;Menos de 500 mil;No;No;Si;Si;Toma un curso de preparacion;Secundaria (Bachillerato) completa;Educacion profesional completa;1;Si;Si;Trabaja como personal de limpieza, mantenimiento, seguridad o construccion;No aplica;0;INGENIERIA AGROFORESTAL;2;2;2;2;2;115
M;Cabecera Municipal;Menos de 500 mil;Si;No;No;Si;No realiza ninguna prueba de preparacion;Primaria incompleta;Primaria incompleta;5;No;Si;;Es due駉 de un negocio grande, tiene un cargo de nivel directivo o gerencial;Entre 21 y 30 horas;INGENIERIA AGROFORESTAL;2;2;2;2;2;110
F;Area Rural;Menos de 500 mil;No;No;Si;No;Repasa por cuenta propia;Tecnica o tecnologica incompleta;Secundaria (Bachillerato) completa;1;No;No;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Trabaja en el hogar, no trabaja o estudia;Menos de 10 horas;INGENIERIA AGROFORESTAL;3;3;3;2;3;158
F;Cabecera Municipal;Menos de 500 mil;No;No;Si;No;No realiza ninguna prueba de preparacion;Secundaria (Bachillerato) completa;Primaria incompleta;1;No;No;Trabaja por cuenta propia (por ejemplo plomero, electricista);Trabaja como personal de limpieza, mantenimiento, seguridad o construcci贸n;Menos de 10 horas;INGENIERIA AGROFORESTAL;2;3;3;2;2;150
